Model,Make,Year,atvType,cylinders,displ,trany,VehicleID,AdjWeight,comb08,combinedUF,combE,highway08,rangeHwyA,RangeHwy,Range,city08,UCity,UHighway,battery_assembly,battery_manufacture,vehicle_manufacture,total_embodied,usage,total
Stelvio AWD,Alfa Romeo,2019,ICE,6.0,2.9,Automatic 8-spd,12092,4416.666666666666,19.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,20.7526,31.5081,0.0,60000.0,6948874.441270343,8517074.441270342,99025930.72477123,107543005.16604157
E-Pace P250,Jaguar,2019,ICE,4.0,2.0,Automatic (S9),12093,4500.0,24.0,0.0,0.0,28.0,0.0,0.0,0.0,21.0,27.2422,39.6145,0.0,60000.0,7079985.279784877,8648185.279784877,80894422.28220749,89542607.56199236
E-Pace P300,Jaguar,2019,ICE,4.0,2.0,Automatic (S9),12094,4500.0,23.0,0.0,0.0,27.0,0.0,0.0,0.0,21.0,26.5537,38.7599,0.0,60000.0,7079985.279784877,8648185.279784877,82725365.99641383,91373551.2761987
Discovery Sport Si4,Land Rover,2019,ICE,4.0,2.0,Automatic (S9),12095,4833.333333333333,22.0,0.0,0.0,25.0,0.0,0.0,0.0,20.0,25.3502,35.5146,0.0,60000.0,7604428.633843016,9172628.633843014,88361599.72364204,97534228.35748506
Durango RWD,Dodge,2019,ICE,6.0,3.6,Automatic 8-spd,12096,5666.666666666667,21.0,0.0,0.0,26.0,0.0,0.0,0.0,19.0,23.6996,36.3997,0.0,60000.0,8915537.018988365,10483737.018988365,87974896.88021252,98458633.89920089
Durango RWD,Dodge,2019,ICE,8.0,5.7,Automatic 8-spd,12097,5666.666666666667,17.0,0.0,0.0,22.0,0.0,0.0,0.0,14.0,17.4,31.100000000000005,0.0,60000.0,8915537.018988365,10483737.018988365,109251434.44091609,119735171.45990446
Durango AWD,Dodge,2019,ICE,6.0,3.6,Automatic 8-spd,12098,5666.666666666667,21.0,0.0,0.0,25.0,0.0,0.0,0.0,18.0,23.149,34.5,0.0,60000.0,8915537.018988365,10483737.018988365,92001207.95024513,102484944.9692335
Durango AWD,Dodge,2019,ICE,8.0,5.7,Automatic 8-spd,12099,5666.666666666667,17.0,0.0,0.0,22.0,0.0,0.0,0.0,14.0,17.3,30.100000000000005,0.0,60000.0,8915537.018988365,10483737.018988365,109251434.44091609,119735171.45990446
GX 460,Lexus,2019,ICE,8.0,4.6,Automatic (S6),12100,5500.0,16.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,18.1,27.0,0.0,60000.0,8653315.341959294,10221515.341959292,120734317.9407121,130955833.28267139
911 GT3 RS,Porsche,2019,ICE,6.0,4.0,Automatic (AM-S7),12101,3802.0833333333335,16.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,18.0,26.5,0.0,60000.0,5981932.007225649,7550132.007225649,116873627.5414451,124423759.54867075
Sonic,Chevrolet,2019,ICE,4.0,1.4,Automatic (S6),12102,3125.0,29.0,0.0,0.0,34.0,0.0,0.0,0.0,26.0,33.1952,51.1,0.0,60000.0,4916656.444295054,6484856.444295054,66125868.214238666,72610724.65853372
Sonic,Chevrolet,2019,ICE,4.0,1.4,Manual 6-spd,12103,3125.0,31.0,0.0,0.0,38.0,0.0,0.0,0.0,27.0,35.5,55.6,0.0,60000.0,4916656.444295054,6484856.444295054,60823794.060903355,67308650.5051984
Veloster N,Hyundai,2019,ICE,4.0,2.0,Manual 6-spd,12104,3260.416666666667,25.0,0.0,0.0,28.0,0.0,0.0,0.0,22.0,27.3623,38.4933,0.0,60000.0,5129711.5568811735,6697911.5568811735,79455588.6843026,86153500.24118377
Rio,Kia,2019,ICE,4.0,1.6,Automatic (S6),12105,2812.5,32.0,0.0,0.0,37.0,0.0,0.0,0.0,28.0,36.9157,54.8821,0.0,60000.0,4424990.799865548,5993190.799865548,61008388.27656619,67001579.07643174
Rio,Kia,2019,ICE,4.0,1.6,Manual 6-spd,12106,2812.5,32.0,0.0,0.0,37.0,0.0,0.0,0.0,29.0,37.5499,54.391,0.0,60000.0,4424990.799865548,5993190.799865548,60186418.9734388,66179609.77330434
Yaris,Toyota,2019,ICE,4.0,1.5,Manual 6-spd,12107,2625.0,34.0,0.0,0.0,39.0,0.0,0.0,0.0,30.0,40.8658,59.3,0.0,60000.0,4129991.4132078444,5698191.413207845,57517207.25930918,63215398.672517024
Yaris,Toyota,2019,ICE,4.0,1.5,Automatic (S6),12108,2625.0,35.0,0.0,0.0,40.0,0.0,0.0,0.0,32.0,43.0775,60.2598,0.0,60000.0,4129991.4132078444,5698191.413207845,55225999.82727627,60924191.24048411
Regal,Buick,2019,ICE,4.0,2.0,Automatic (S9),12109,3906.25,26.0,0.0,0.0,32.0,0.0,0.0,0.0,22.0,28.447,45.9262,0.0,60000.0,6145820.555368817,7714020.555368817,73099141.5895584,80813162.1449272
Fusion FWD,Ford,2019,ICE,4.0,2.5,Automatic 6-spd,12110,3992.647058823529,25.0,0.0,0.0,31.0,0.0,0.0,0.0,21.0,26.6253,45.0516,0.0,60000.0,6281751.645299327,7849951.645299327,75857599.76274928,83707551.40804861
Fusion FWD,Ford,2019,ICE,4.0,1.5,Automatic (S6),12111,3992.647058823529,27.0,0.0,0.0,34.0,0.0,0.0,0.0,23.0,30.1418,48.666,0.0,60000.0,6281751.645299327,7849951.645299327,69198843.15706906,77048794.80236839
Fusion AWD,Ford,2019,ICE,4.0,2.0,Automatic (S6),12112,3992.647058823529,23.0,0.0,0.0,29.0,0.0,0.0,0.0,20.0,25.0552,40.6079,0.0,60000.0,6281751.645299327,7849951.645299327,80570196.14079584,88420147.78609517
Fusion AWD,Ford,2019,ICE,6.0,2.7,Automatic (S6),12113,3992.647058823529,20.0,0.0,0.0,26.0,0.0,0.0,0.0,17.0,22.2,37.1,0.0,60000.0,6281751.645299327,7849951.645299327,91582068.05069959,99432019.69599892
Fusion Hybrid FWD,Ford,2019,HEV,4.0,2.0,Automatic (variable gear ratios),12114,3992.647058823529,42.0,0.0,0.0,41.0,0.0,0.0,0.0,43.0,62.1527,62.4712,0.0,520688.72723144817,5603561.931240151,7632450.658471599,47976763.57309919,55609214.23157079
Fusion Hybrid Taxi,Ford,2019,HEV,4.0,2.0,Automatic (variable gear ratios),12115,3992.647058823529,41.0,0.0,0.0,40.0,0.0,0.0,0.0,43.0,62.1527,62.4712,0.0,520688.72723144817,5603561.931240151,7632450.658471599,48614906.74033509,56247357.39880669
Fusion FWD,Ford,2019,ICE,4.0,2.0,Automatic (S6),12116,3992.647058823529,25.0,0.0,0.0,31.0,0.0,0.0,0.0,21.0,27.3,44.0,0.0,60000.0,6281751.645299327,7849951.645299327,75857599.76274928,83707551.40804861
Elantra,Hyundai,2019,ICE,4.0,1.4,Automatic (AM7),12117,3271.5773809523807,35.0,0.0,0.0,40.0,0.0,0.0,0.0,32.0,41.4,58.8,0.0,60000.0,5147271.044182225,6715471.044182225,55225999.82727627,61941470.87145849
Q50,Infiniti,2019,ICE,6.0,3.0,Automatic (S7),12118,4187.5,23.0,0.0,0.0,29.0,0.0,0.0,0.0,20.0,24.9996,41.099,0.0,60000.0,6588319.635355372,8156519.635355372,80570196.14079584,88726715.77615121
Q50 AWD,Infiniti,2019,ICE,6.0,3.0,Automatic (S7),12119,4187.5,22.0,0.0,0.0,27.0,0.0,0.0,0.0,19.0,23.7735,38.2199,0.0,60000.0,6588319.635355372,8156519.635355372,85907110.84242973,94063630.4777851
Q50 Red Sport,Infiniti,2019,ICE,6.0,3.0,Automatic (S7),12120,4187.5,22.0,0.0,0.0,26.0,0.0,0.0,0.0,20.0,24.5984,36.9499,0.0,60000.0,6588319.635355372,8156519.635355372,86275810.88896377,94432330.52431914
Q50 Red Sport  AWD,Infiniti,2019,ICE,6.0,3.0,Automatic (S7),12121,4187.5,22.0,0.0,0.0,26.0,0.0,0.0,0.0,19.0,24.4963,36.7989,0.0,60000.0,6588319.635355372,8156519.635355372,87974896.88021252,96131416.51556788
ES 350,Lexus,2019,ICE,6.0,3.5,Automatic (S8),12122,4000.0,26.0,0.0,0.0,33.0,0.0,0.0,0.0,22.0,28.0138,46.955000000000005,0.0,60000.0,6293320.248697667,7861520.248697667,71665825.08780235,79527345.33650002
ES 350 F Sport,Lexus,2019,ICE,6.0,3.5,Automatic (S8),12123,4000.0,25.0,0.0,0.0,31.0,0.0,0.0,0.0,22.0,27.5,44.79999999999999,0.0,60000.0,6293320.248697667,7861520.248697667,74590960.80567184,82452481.05436951
ES 300h,Lexus,2019,HEV,4.0,2.5,Automatic (AV-S6),12124,4000.0,44.0,0.0,0.0,45.0,0.0,0.0,0.0,43.0,59.9666,61.1064,0.0,635860.9090393103,5613881.5664726375,7757942.475511948,45583364.93679945,53341307.4123114
MKZ AWD,Lincoln,2019,ICE,4.0,2.0,Automatic (S6),12125,4305.555555555556,23.0,0.0,0.0,29.0,0.0,0.0,0.0,20.0,25.0552,40.6079,0.0,60000.0,6774059.98991763,8342259.98991763,80570196.14079584,88912456.13071348
MKZ FWD,Lincoln,2019,ICE,4.0,2.0,Automatic (S6),12126,4305.555555555556,24.0,0.0,0.0,31.0,0.0,0.0,0.0,20.0,25.399999999999995,44.29999999999999,0.0,60000.0,6774059.98991763,8342259.98991763,77167999.7586509,85510259.74856853
MKZ FWD,Lincoln,2019,ICE,6.0,3.0,Automatic (S6),12127,4305.555555555556,21.0,0.0,0.0,27.0,0.0,0.0,0.0,18.0,22.0,38.5,0.0,60000.0,6774059.98991763,8342259.98991763,87591563.99620287,95933823.9861205
MKZ AWD,Lincoln,2019,ICE,6.0,3.0,Automatic (S6),12128,4305.555555555556,20.0,0.0,0.0,26.0,0.0,0.0,0.0,17.0,21.0,36.2,0.0,60000.0,6774059.98991763,8342259.98991763,91582068.05069959,99924328.04061723
MKZ Hybrid FWD,Lincoln,2019,HEV,4.0,2.0,Automatic (variable gear ratios),12129,4305.555555555556,41.0,0.0,0.0,39.0,0.0,0.0,0.0,42.0,62.1527,62.4712,0.0,635860.9090393103,6042719.741689297,8186780.6507286085,49819737.1428217,58006517.793550305
Camry Hybrid LE,Toyota,2019,HEV,4.0,2.5,Automatic (AV-S6),12130,3739.5833333333335,52.0,0.0,0.0,53.0,0.0,0.0,0.0,51.0,71.6856,71.9,0.0,520688.72723144817,5248394.485322075,7277283.2125535235,38583999.87932545,45861283.09187897
Camry Hybrid XLE/SE,Toyota,2019,HEV,4.0,2.5,Automatic (AV-S6),12131,3739.5833333333335,46.0,0.0,0.0,47.0,0.0,0.0,0.0,44.0,61.70000000000001,64.5,0.0,520688.72723144817,5248394.485322075,7277283.2125535235,44035627.46358939,51312910.676142916
Sonic 5,Chevrolet,2019,ICE,4.0,1.4,Automatic (S6),12132,3125.0,29.0,0.0,0.0,34.0,0.0,0.0,0.0,26.0,33.1952,51.1,0.0,60000.0,4916656.444295054,6484856.444295054,66125868.214238666,72610724.65853372
Sonic 5,Chevrolet,2019,ICE,4.0,1.4,Manual 6-spd,12133,3125.0,29.0,0.0,0.0,35.0,0.0,0.0,0.0,26.0,33.6,52.2,0.0,60000.0,4916656.444295054,6484856.444295054,64950772.01010843,71435628.45440349
Cullinan,Rolls-Royce,2019,ICE,12.0,6.7,Automatic (S8),12134,6500.0,14.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,14.3,27.5,0.0,60000.0,10226645.404133711,11794845.404133711,122574780.10444245,134369625.50857615
Tacoma 2WD,Toyota,2019,ICE,6.0,3.5,Automatic (S6),12135,4608.333333333333,21.0,0.0,0.0,24.0,0.0,0.0,0.0,19.0,23.5,33.1,0.0,60000.0,7250429.369853773,8818629.369853772,92424202.00978649,101242831.37964025
Tacoma 2WD,Toyota,2019,ICE,4.0,2.7,Automatic (S6),12136,4608.333333333333,21.0,0.0,0.0,23.0,0.0,0.0,0.0,20.0,24.600000000000005,32.7,0.0,60000.0,7250429.369853773,8818629.369853772,92851103.63569774,101669733.00555152
Tacoma 4WD,Toyota,2019,ICE,6.0,3.5,Automatic (S6),12137,4608.333333333333,20.0,0.0,0.0,22.0,0.0,0.0,0.0,18.0,22.7047,31.255,0.0,60000.0,7250429.369853773,8818629.369853772,99516158.10459682,108334787.47445059
Tacoma 4WD,Toyota,2019,ICE,6.0,3.5,Manual 6-spd,12138,4608.333333333333,18.0,0.0,0.0,21.0,0.0,0.0,0.0,17.0,21.3,28.5,0.0,60000.0,7250429.369853773,8818629.369853772,104699291.33921124,113517920.70906502
Tacoma 4WD Double Cab Off-Road,Toyota,2019,ICE,6.0,3.5,Manual 6-spd,12139,4608.333333333333,18.0,0.0,0.0,20.0,0.0,0.0,0.0,17.0,21.3179,27.7358,0.0,60000.0,7250429.369853773,8818629.369853772,107786938.00068934,116605567.37054312
Tacoma 4WD,Toyota,2019,ICE,4.0,2.7,Automatic (S6),12140,4608.333333333333,20.0,0.0,0.0,22.0,0.0,0.0,0.0,19.0,23.3,31.0,0.0,60000.0,7250429.369853773,8818629.369853772,97347525.11926661,106166154.4891204
1500 2WD,Ram,2019,HEV,6.0,3.6,Automatic 8-spd,12141,5401.122291021672,22.0,0.0,0.0,25.0,0.0,0.0,0.0,20.0,24.8491,35.2975,0.0,635860.9090393103,7580315.216957757,9724376.125997066,88361599.72364204,98085975.8496391
1500 4WD,Ram,2019,HEV,6.0,3.6,Automatic 8-spd,12142,5401.122291021672,21.0,0.0,0.0,24.0,0.0,0.0,0.0,19.0,24.3,34.0,0.0,635860.9090393103,7580315.216957757,9724376.125997066,92424202.00978649,102148578.13578355
Trax,Chevrolet,2019,ICE,4.0,1.4,Automatic (S6),12143,3500.0,28.0,0.0,0.0,31.0,0.0,0.0,0.0,26.0,33.6,47.1,0.0,60000.0,5506655.217610461,7074855.217610461,69920918.0421863,76995773.25979677
RX 350 L,Lexus,2019,ICE,6.0,3.5,Automatic (S8),12144,4750.0,22.0,0.0,0.0,26.0,0.0,0.0,0.0,19.0,24.3,37.522,0.0,60000.0,7473317.795328483,9041517.795328483,87974896.88021252,97016414.675541
CX-9 2WD,Mazda,2019,ICE,4.0,2.5,Automatic (S6),12145,4625.0,24.0,0.0,0.0,28.0,0.0,0.0,0.0,22.0,28.0,40.222,0.0,60000.0,7276651.53755668,8844851.53755668,79455588.6843026,88300440.22185928
Outlander Sport 2WD,Mitsubishi,2019,ICE,4.0,2.0,Manual 5-spd,12146,3904.1666666666665,25.0,0.0,0.0,29.0,0.0,0.0,0.0,23.0,29.7211,42.0358,0.0,60000.0,6142542.784405954,7710742.784405954,76434463.6392721,84145206.42367804
Outlander Sport 2WD,Mitsubishi,2019,ICE,4.0,2.0,Automatic (AV-S6),12147,3904.1666666666665,27.0,0.0,0.0,30.0,0.0,0.0,0.0,24.0,31.3406,42.9847,0.0,60000.0,6142542.784405954,7710742.784405954,73634666.43636836,81345409.22077432
Outlander Sport 2WD,Mitsubishi,2019,ICE,4.0,2.4,Automatic (AV-S6),12148,3904.1666666666665,25.0,0.0,0.0,29.0,0.0,0.0,0.0,23.0,30.8601,41.747,0.0,60000.0,6142542.784405954,7710742.784405954,76434463.6392721,84145206.42367804
Highlander,Toyota,2019,ICE,4.0,2.7,Automatic (S6),12149,4877.777777777778,22.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,25.5,38.6,0.0,60000.0,7674354.414384101,9242554.4143841,90550738.45553404,99793292.86991814
Highlander LE/XLE/SE/LTD,Toyota,2019,ICE,6.0,3.5,Automatic (S8),12150,4877.777777777778,23.0,0.0,0.0,27.0,0.0,0.0,0.0,21.0,26.0939,39.399,0.0,60000.0,7674354.414384101,9242554.4143841,82725365.99641383,91967920.41079792
Highlander,Toyota,2019,ICE,6.0,3.5,Automatic (S8),12151,4877.777777777778,23.0,0.0,0.0,27.0,0.0,0.0,0.0,20.0,25.2,39.5,0.0,60000.0,7674354.414384101,9242554.4143841,84286221.95861031,93528776.37299441
Trax AWD,Chevrolet,2019,ICE,4.0,1.4,Automatic (S6),12152,3500.0,26.0,0.0,0.0,29.0,0.0,0.0,0.0,24.0,30.4769,42.6455,0.0,60000.0,5506655.217610461,7074855.217610461,75148650.2322563,82223505.44986676
Discovery Sport,Land Rover,2019,ICE,4.0,2.0,Automatic (S9),12153,4833.333333333333,22.0,0.0,0.0,25.0,0.0,0.0,0.0,21.0,26.092300000000005,35.4731,0.0,60000.0,7604428.633843016,9172628.633843014,86647689.38417482,95820318.01801784
RX 350 L AWD,Lexus,2019,ICE,6.0,3.5,Automatic (S8),12154,4750.0,21.0,0.0,0.0,25.0,0.0,0.0,0.0,18.0,23.4437,36.022,0.0,60000.0,7473317.795328483,9041517.795328483,92001207.95024513,101042725.74557361
CX-9 4WD,Mazda,2019,ICE,4.0,2.5,Automatic (S6),12155,4625.0,23.0,0.0,0.0,26.0,0.0,0.0,0.0,20.0,25.7135,36.9846,0.0,60000.0,7276651.53755668,8844851.53755668,86275810.88896377,95120662.42652045
Outlander Sport 4WD,Mitsubishi,2019,ICE,4.0,2.0,Automatic (AV-S6),12156,3904.1666666666665,26.0,0.0,0.0,29.0,0.0,0.0,0.0,23.0,30.0541,41.1598,0.0,60000.0,6142542.784405954,7710742.784405954,76434463.6392721,84145206.42367804
Outlander Sport 4WD,Mitsubishi,2019,ICE,4.0,2.4,Automatic (AV-S6),12157,3904.1666666666665,25.0,0.0,0.0,28.0,0.0,0.0,0.0,23.0,29.466999999999995,40.7023,0.0,60000.0,6142542.784405954,7710742.784405954,78067044.41603324,85777787.20043918
Armada 2WD,Nissan,2019,ICE,8.0,5.6,Automatic (S7),12158,6125.0,16.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,17.3644,27.5282,0.0,60000.0,9636646.630818304,11204846.630818304,120013516.04255857,131218362.67337687
Q7,Audi,2019,ICE,6.0,3.0,Automatic (S8),12159,5071.428571428572,21.0,0.0,0.0,25.0,0.0,0.0,0.0,19.0,23.5,35.2,0.0,60000.0,7979031.02959883,9547231.029598828,90144681.33241506,99691912.36201389
Bentayga,Bentley,2019,ICE,8.0,4.0,Automatic (S8),12160,6000.0,17.0,0.0,0.0,23.0,0.0,0.0,0.0,14.0,17.6,28.4,0.0,60000.0,9439980.373046502,11008180.373046502,106080548.48088951,117088728.85393602
Urus,Lamborghini,2019,ICE,8.0,4.0,Automatic (S8),12161,5500.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,15.0,22.8,0.0,60000.0,8653315.341959294,10221515.341959292,136286535.16697326,146508050.50893256
RX 450h L AWD,Lexus,2019,HEV,6.0,3.5,Automatic (AV-S6),12162,4750.0,29.0,0.0,0.0,28.0,0.0,0.0,0.0,29.0,41.5995,39.9987,0.0,635860.9090393103,6666484.360186258,8810545.269225568,70658221.22013552,79468766.48936109
Armada 4WD,Nissan,2019,ICE,8.0,5.6,Automatic (S7),12163,6125.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,16.3812,26.2377,0.0,60000.0,9636646.630818304,11204846.630818304,127633421.82303847,138838268.45385677
Highlander AWD,Toyota,2019,ICE,6.0,3.5,Automatic (S8),12164,4877.777777777778,22.0,0.0,0.0,26.0,0.0,0.0,0.0,19.0,24.5,37.5,0.0,60000.0,7674354.414384101,9242554.4143841,87974896.88021252,97217451.29459661
Highlander AWD LE,Toyota,2019,ICE,6.0,3.5,Automatic (S8),12165,4877.777777777778,23.0,0.0,0.0,27.0,0.0,0.0,0.0,20.0,25.5,37.9,0.0,60000.0,7674354.414384101,9242554.4143841,84286221.95861031,93528776.37299441
Highlander Hybrid AWD,Toyota,2019,HEV,6.0,3.5,Automatic (AV-S6),12166,4877.777777777778,28.0,0.0,0.0,27.0,0.0,0.0,0.0,29.0,39.8449,38.6997,0.0,635860.9090393103,6845816.688004134,8989877.597043445,72051125.22268301,81041002.81972645
Highlander Hybrid AWD LE Plus,Toyota,2019,HEV,6.0,3.5,Automatic (AV-S6),12167,4877.777777777778,29.0,0.0,0.0,28.0,0.0,0.0,0.0,30.0,41.699,38.799,0.0,635860.9090393103,6845816.688004134,8989877.597043445,69558006.70286699,78547884.29991043
Soul Electric,Kia,2019,EV,,,Automatic (A1),12168,3433.823529411765,108.0,0.0,31.2261,93.0,0.0,94.6,111.0,124.0,176.6,133.5,539677.5463935485,2006184.1523508711,5118505.576961683,8620367.275706103,24900586.64120832,33520953.916914426
F-Type SVR AWD Coupe GEN2,Jaguar,2019,ICE,8.0,5.0,Automatic (S8),12169,4200.0,18.0,0.0,0.0,24.0,0.0,0.0,0.0,16.0,19.2429,33.701,0.0,60000.0,6607986.261132552,8176186.261132552,98540509.49572822,106716695.75686078
F-Type SVR AWD Convertible GEN2,Jaguar,2019,ICE,8.0,5.0,Automatic (S8),12170,4200.0,18.0,0.0,0.0,24.0,0.0,0.0,0.0,16.0,19.2429,33.701,0.0,60000.0,6607986.261132552,8176186.261132552,98540509.49572822,106716695.75686078
Malibu,Chevrolet,2019,ICE,4.0,1.5,Automatic (variable gear ratios),12171,3569.4444444444443,32.0,0.0,0.0,36.0,0.0,0.0,0.0,29.0,37.8,52.3,0.0,60000.0,5615914.249705906,7184114.249705906,61194106.3535116,68378220.60321751
Optima Hybrid,Kia,2019,HEV,4.0,2.0,Automatic (AM6),12172,3851.785714285714,41.0,0.0,0.0,45.0,0.0,0.0,0.0,39.0,56.5,62.5994,0.0,520688.72723144817,5405867.204857803,7434755.932089252,47523082.59368454,54957838.52577379
CT6 AWD,Cadillac,2019,ICE,6.0,3.6,Automatic (S10),12173,4408.088235294117,21.0,0.0,0.0,27.0,0.0,0.0,0.0,18.0,22.6563,38.002,0.0,60000.0,6935377.73730561,8503577.73730561,87591563.99620287,96095141.73350848
CT6 AWD,Cadillac,2019,ICE,6.0,3.0,Automatic (S10),12174,4408.088235294117,21.0,0.0,0.0,26.0,0.0,0.0,0.0,18.0,22.4,36.3,0.0,60000.0,6935377.73730561,8503577.73730561,89742249.71932393,98245827.45662954
CT6,Cadillac,2019,ICE,4.0,2.0,Automatic (S10),12175,4408.088235294117,28.0,0.0,0.0,34.0,0.0,0.0,0.0,24.0,33.0973,50.8,0.0,60000.0,6935377.73730561,8503577.73730561,68143267.58348663,76646845.32079224
Taurus AWD,Ford,2019,ICE,6.0,3.5,Automatic (S6),12176,4515.306122448979,19.0,0.0,0.0,24.0,0.0,0.0,0.0,16.0,20.2,33.0,0.0,60000.0,7104066.86236918,8672266.862369178,98540509.49572822,107212776.3580974
Taurus FWD,Ford,2019,ICE,6.0,3.5,Automatic (S6),12177,4515.306122448979,21.0,0.0,0.0,26.0,0.0,0.0,0.0,18.0,22.2632,37.0276,0.0,60000.0,7104066.86236918,8672266.862369178,89742249.71932393,98414516.58169311
Taurus AWD FFV,Ford,2019,ICE,6.0,3.5,Automatic (S6),12178,4515.306122448979,19.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,20.9,34.5,0.0,60000.0,7104066.86236918,8672266.862369178,96413735.9094895,105086002.77185868
Taurus FWD FFV,Ford,2019,ICE,6.0,3.5,Automatic (S6),12179,4515.306122448979,21.0,0.0,0.0,26.0,0.0,0.0,0.0,18.0,22.2632,37.0278,0.0,60000.0,7104066.86236918,8672266.862369178,89742249.71932393,98414516.58169311
Niro,Kia,2019,HEV,4.0,1.6,Automatic (AM6),12180,3833.3333333333335,49.0,0.0,0.0,46.0,0.0,0.0,0.0,51.0,65.7,62.5,0.0,520688.72723144817,5379969.834536279,7408858.561767727,41662723.18575868,49071581.74752641
Niro Touring,Kia,2019,HEV,4.0,1.6,Automatic (AM6),12181,3833.3333333333335,43.0,0.0,0.0,40.0,0.0,0.0,0.0,46.0,60.0,58.4,0.0,520688.72723144817,5379969.834536279,7408858.561767727,47077901.49210435,54486760.05387208
Niro FE,Kia,2019,HEV,4.0,1.6,Automatic (AM6),12182,3833.3333333333335,50.0,0.0,0.0,49.0,0.0,0.0,0.0,52.0,68.2,66.2,0.0,520688.72723144817,5379969.834536279,7408858.561767727,39925052.50671014,47333911.06847787
Titan 2WD,Nissan,2019,ICE,8.0,5.6,Automatic (S7),12183,5916.666666666667,18.0,0.0,0.0,21.0,0.0,0.0,0.0,15.0,19.1168,29.6825,0.0,60000.0,9308869.53453197,10877069.53453197,109848436.81491017,120725506.34944214
Titan 4WD,Nissan,2019,ICE,8.0,5.6,Automatic (S7),12184,5916.666666666667,18.0,0.0,0.0,21.0,0.0,0.0,0.0,15.0,19.1,29.600000000000005,0.0,60000.0,9308869.53453197,10877069.53453197,109848436.81491017,120725506.34944214
Titan 4WD PRO4X,Nissan,2019,ICE,8.0,5.6,Automatic (S7),12185,5916.666666666667,17.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,18.3481,28.5082,0.0,60000.0,9308869.53453197,10877069.53453197,113252191.19509049,124129260.72962245
Nautilus FWD,Lincoln,2019,ICE,6.0,2.7,Automatic (S8),12186,4750.0,22.0,0.0,0.0,27.0,0.0,0.0,0.0,20.0,24.8,38.7,0.0,60000.0,7473317.795328483,9041517.795328483,84286221.95861031,93327739.7539388
Nautilus FWD,Lincoln,2019,ICE,4.0,2.0,Automatic (S8),12187,4750.0,23.0,0.0,0.0,26.0,0.0,0.0,0.0,21.0,26.6,41.5,0.0,60000.0,7473317.795328483,9041517.795328483,84641111.31422552,93682629.10955401
Rogue FWD,Nissan,2019,ICE,4.0,2.5,Automatic (variable gear ratios),12188,3840.277777777778,29.0,0.0,0.0,33.0,0.0,0.0,0.0,26.0,33.3245,47.79,0.0,60000.0,6042024.474878144,7610224.474878144,67344267.79607558,74954492.27095373
Rogue Hybrid  FWD,Nissan,2019,HEV,4.0,2.0,Automatic (AV-S7),12189,3840.277777777778,34.0,0.0,0.0,35.0,0.0,0.0,0.0,33.0,44.6,52.70000000000001,0.0,520688.72723144817,5389716.1567002935,7418604.883931742,58950920.63674065,66369525.52067239
F-Pace,Jaguar,2019,ICE,8.0,5.0,Automatic (S8),12190,4687.5,18.0,0.0,0.0,21.0,0.0,0.0,0.0,16.0,20.0771,29.8422,0.0,60000.0,7374984.6664425805,8943184.66644258,107212074.33135234,116155258.99779493
Rogue AWD,Nissan,2019,ICE,4.0,2.5,Automatic (variable gear ratios),12191,3840.277777777778,27.0,0.0,0.0,32.0,0.0,0.0,0.0,25.0,32.0947,45.3388,0.0,60000.0,6042024.474878144,7610224.474878144,69678557.84100021,77288782.31587836
Rogue Hybrid  AWD,Nissan,2019,HEV,4.0,2.0,Automatic (AV-S7),12192,3840.277777777778,33.0,0.0,0.0,34.0,0.0,0.0,0.0,31.0,42.189,49.20000000000001,0.0,520688.72723144817,5389716.1567002935,7418604.883931742,61568955.39702468,68987560.28095643
Explorer FWD,Ford,2019,ICE,4.0,2.3,Automatic (S6),12193,4950.0,22.0,0.0,0.0,27.0,0.0,0.0,0.0,19.0,23.4,38.7959,0.0,60000.0,7787983.807763366,9356183.807763366,85907110.84242973,95263294.6501931
Explorer FWD,Ford,2019,ICE,6.0,3.5,Automatic (S6),12194,4950.0,20.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,21.1,33.9,0.0,60000.0,7787983.807763366,9356183.807763366,96413735.9094895,105769919.71725287
Explorer 2WD FFV,Ford,2019,ICE,6.0,3.5,Automatic (S6),12195,4950.0,20.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,21.1,33.9,0.0,60000.0,7787983.807763366,9356183.807763366,96413735.9094895,105769919.71725287
Explorer AWD,Ford,2019,ICE,4.0,2.3,Automatic (S6),12196,4950.0,21.0,0.0,0.0,25.0,0.0,0.0,0.0,18.0,22.4876,35.9582,0.0,60000.0,7787983.807763366,9356183.807763366,92001207.95024513,101357391.7580085
